issue_response_time.Time,issue_response_time,issue_response_time.name
2015-09-01,162.59,pingcap_tidb
2015-09-01,89.95,postmanlabs_postmanappsupport
2015-09-01,229.12,qbittorrent_qBittorrent
2015-09-01,5.87,rails_rails
2015-09-01,63.16,rancher_rancher
2015-09-01,339.0,rapid7_metasploitframework
2015-09-01,213.23,redis_redis
2015-09-01,43.38,RocketChat_Rocket.Chat
2015-09-01,64.82,RPCS3_rpcs3
2015-09-01,52.42,rustlang_rust
2015-09-01,2.43,scikitlearn_scikitlearn
2015-09-01,40.55,scipy_scipy
2015-09-01,1847.33,spack_spack
2015-09-01,1.44,spyderide_spyder
2015-09-01,19.68,symfony_symfony
2015-09-01,179.28,systemd_systemd
2015-09-01,0.53,TeamNewPipe_NewPipe
2015-09-01,13.57,termux_termuxpackages
2015-09-01,79.15,tgstation_tgstation
2015-09-01,43.08,Ultimaker_Cura
2015-09-01,367.54,webcompat_webbugs
2015-09-01,2.37,woocommerce_woocommerce
2015-09-01,0.0,xbmc_xbmc
2015-09-01,58.38,zulip_zulip
2015-10-01,35.48,AdguardTeam_AdguardFilters
2015-10-01,42.72,angular_angular
2015-10-01,289.18,ankidroid_AnkiAndroid
2015-10-01,41.94,ansible_ansible
2015-10-01,1.88,antdesign_antdesign
2015-10-01,197.51,apache_airflow
2015-10-01,453.83,apache_superset
2015-10-01,582.25,ArduPilot_ardupilot
2015-10-01,203.52,Automattic_jetpack
2015-10-01,291.4,Azure_azurepowershell
2015-10-01,1.0,Azure_azurerestapispecs
2015-10-01,30.3,Azure_azuresdkforjava
2015-10-01,230.56,Azure_azuresdkfornet
2015-10-01,37.57,Azure_azuresdkforpython
2015-10-01,0.62,bioconda_biocondarecipes
2015-10-01,23.79,bitcoin_bitcoin
2015-10-01,10.33,CleverRaven_CataclysmDDA
2015-10-01,222.31,cmssw_cmssw
2015-10-01,46.36,cockroachdb_cockroach
2015-10-01,168.36,cypressio_cypress
2015-10-01,140.66,dbeaver_dbeaver
2015-10-01,789.96,DefinitelyTyped_DefinitelyTyped
2015-10-01,347.38,directus_directus
2015-10-01,119.73,dotnet_aspnetcore
2015-10-01,45.58,dotnet_AspNetCore.Docs
2015-10-01,639.92,dotnet_docs
2015-10-01,62.04,dotnet_efcore
2015-10-01,300.3,dotnet_roslyn
2015-10-01,35.27,elastic_elasticsearch
2015-10-01,97.01,elastic_kibana
2015-10-01,54.72,electron_electron
2015-10-01,18.08,facebook_react
2015-10-01,17.28,facebook_reactnative
2015-10-01,832.01,flutter_engine
2015-10-01,23.88,gatsbyjs_gatsby
2015-10-01,232.82,getsentry_sentry
2015-10-01,727.9,godotengine_godot
2015-10-01,43.85,golang_go
2015-10-01,33.89,grafana_grafana
2015-10-01,359.1,grpc_grpc
2015-10-01,4.02,hashicorp_vault
2015-10-01,56.2,homeassistant_core
2015-10-01,47.0,homeassistant_homeassistant.io
2015-10-01,2.07,Homebrew_homebrewcask
2015-10-01,133.63,influxdata_telegraf
2015-10-01,702.0,jitsi_jitsimeet
2015-10-01,26.68,joomla_joomlacms
2015-10-01,22.45,JuliaLang_julia
2015-10-01,53.93,kubernetes_kubernetes
2015-10-01,3.21,laravel_framework
2015-10-01,21.99,magento_magento2
2015-10-01,18.89,MarlinFirmware_Marlin
2015-10-01,153.49,matplotlib_matplotlib
2015-10-01,52.92,metabase_metabase
2015-10-01,63.84,microsoft_TypeScript
2015-10-01,25.24,mrdoob_three.js
2015-10-01,70.43,mui_materialui
2015-10-01,73.47,neovim_neovim
2015-10-01,42.24,NixOS_nixpkgs
2015-10-01,6.48,nodejs_node
2015-10-01,278.08,odoo_odoo
2015-10-01,205.04,opencv_opencv
2015-10-01,1.48,openhab_openhabaddons
2015-10-01,344.27,openshift_openshiftdocs
2015-10-01,47.4,openssl_openssl
2015-10-01,160.87,oppia_oppia
2015-10-01,77.52,pandasdev_pandas
2015-10-01,145.58,pingcap_tidb
2015-10-01,36.92,postmanlabs_postmanappsupport
2015-10-01,0.0,ppy_osu
2015-10-01,50.14,qbittorrent_qBittorrent
2015-10-01,11.97,rails_rails
2015-10-01,55.11,rancher_rancher
2015-10-01,593.79,rapid7_metasploitframework
2015-10-01,330.65,redis_redis
2015-10-01,46.72,RocketChat_Rocket.Chat
2015-10-01,69.75,RPCS3_rpcs3
2015-10-01,115.56,rustlang_rust
2015-10-01,16.93,scikitlearn_scikitlearn
2015-10-01,56.84,scipy_scipy
2015-10-01,1092.0,spack_spack
2015-10-01,1.86,spyderide_spyder
2015-10-01,0.83,strapi_strapi
2015-10-01,25.04,symfony_symfony
2015-10-01,134.95,systemd_systemd
2015-10-01,2.36,TeamNewPipe_NewPipe
2015-10-01,1.14,termux_termuxpackages
2015-10-01,81.58,tgstation_tgstation
2015-10-01,160.49,Ultimaker_Cura
2015-10-01,48.11,webcompat_webbugs
2015-10-01,1.21,woocommerce_woocommerce
2015-10-01,15.71,zulip_zulip
2015-11-01,29.54,AdguardTeam_AdguardFilters
2015-11-01,39.79,angular_angular
2015-11-01,185.16,ankidroid_AnkiAndroid
2015-11-01,48.07,ansible_ansible
2015-11-01,2.11,antdesign_antdesign
2015-11-01,278.86,apache_airflow
2015-11-01,0.0,apache_superset
2015-11-01,416.94,ArduPilot_ardupilot
2015-11-01,295.39,Automattic_jetpack
2015-11-01,489.11,Automattic_wpcalypso
2015-11-01,271.62,Azure_azurepowershell
2015-11-01,210.33,Azure_azurerestapispecs
2015-11-01,5.25,Azure_azuresdkforjava
2015-11-01,145.6,Azure_azuresdkfornet
2015-11-01,1.5,Azure_azuresdkforpython
2015-11-01,2.46,bioconda_biocondarecipes
2015-11-01,12.13,bitcoin_bitcoin
2015-11-01,74.31,CleverRaven_CataclysmDDA
2015-11-01,0.96,cmssw_cmssw
2015-11-01,55.44,cockroachdb_cockroach
2015-11-01,127.64,cypressio_cypress
2015-11-01,167.16,dbeaver_dbeaver
2015-11-01,511.25,DefinitelyTyped_DefinitelyTyped
2015-11-01,1512.46,directus_directus
2015-11-01,41.44,dotnet_aspnetcore
2015-11-01,57.56,dotnet_AspNetCore.Docs
2015-11-01,22.79,dotnet_docs
2015-11-01,45.55,dotnet_efcore
2015-11-01,308.42,dotnet_roslyn
2015-11-01,55.81,elastic_elasticsearch
2015-11-01,99.6,elastic_kibana
2015-11-01,15.1,electron_electron
2015-11-01,3.53,facebook_react
2015-11-01,13.9,facebook_reactnative
2015-11-01,966.71,flutter_engine
2015-11-01,167.32,flutter_flutter
2015-11-01,11.0,gatsbyjs_gatsby
2015-11-01,94.7,getsentry_sentry
2015-11-01,117.08,godotengine_godot
2015-11-01,45.96,golang_go
2015-11-01,87.65,grafana_grafana
2015-11-01,320.52,grpc_grpc
2015-11-01,57.79,hashicorp_vault
2015-11-01,88.47,homeassistant_core
2015-11-01,2.0,homeassistant_homeassistant.io
2015-11-01,0.88,Homebrew_homebrewcask
2015-11-01,2.79,influxdata_telegraf
2015-11-01,118.42,jitsi_jitsimeet
2015-11-01,80.0,jlord_patchwork
2015-11-01,38.1,joomla_joomlacms
2015-11-01,55.17,JuliaLang_julia
2015-11-01,43.16,kubernetes_kubernetes
2015-11-01,4.67,laravel_framework
2015-11-01,32.94,magento_magento2
2015-11-01,10.96,MarlinFirmware_Marlin
2015-11-01,52.79,matplotlib_matplotlib
2015-11-01,59.67,matrixorg_synapse
2015-11-01,217.46,metabase_metabase
2015-11-01,110.12,microsoft_TypeScript
2015-11-01,61.73,microsoft_vscode
2015-11-01,128.7,microsoftgraph_microsoftgraphdocs
2015-11-01,11.42,mrdoob_three.js
2015-11-01,54.7,mui_materialui
2015-11-01,111.42,neovim_neovim
2015-11-01,17.91,NixOS_nixpkgs
2015-11-01,3.75,nodejs_node
2015-11-01,208.78,odoo_odoo
2015-11-01,332.38,opencv_opencv
2015-11-01,1.85,openhab_openhabaddons
2015-11-01,247.45,openshift_openshiftdocs
2015-11-01,34.54,openssl_openssl
2015-11-01,167.88,oppia_oppia
2015-11-01,147.36,pandasdev_pandas
2015-11-01,193.7,pingcap_tidb
2015-11-01,96.27,postmanlabs_postmanappsupport
2015-11-01,128.26,qbittorrent_qBittorrent
2015-11-01,0.0,qmk_qmk_firmware
2015-11-01,28.79,rails_rails
2015-11-01,49.2,rancher_rancher
2015-11-01,115.29,rapid7_metasploitframework
2015-11-01,611.34,redis_redis
2015-11-01,79.2,RocketChat_Rocket.Chat
2015-11-01,59.82,RPCS3_rpcs3
2015-11-01,98.05,rustlang_rust
2015-11-01,68.39,scikitlearn_scikitlearn
2015-11-01,89.43,scipy_scipy
2015-11-01,1496.61,spack_spack
2015-11-01,83.55,spyderide_spyder
2015-11-01,7.86,strapi_strapi
2015-11-01,23.34,symfony_symfony
2015-11-01,35.45,systemd_systemd
2015-11-01,0.0,tachiyomiorg_tachiyomi
2015-11-01,0.36,TeamNewPipe_NewPipe
2015-11-01,19.47,tensorflow_tensorflow
2015-11-01,6.79,termux_termuxpackages
2015-11-01,76.25,tgstation_tgstation
2015-11-01,82.03,Ultimaker_Cura
2015-11-01,17.71,webcompat_webbugs
2015-11-01,33.24,woocommerce_woocommerce
2015-11-01,1.0,ziglang_zig
2015-11-01,137.78,zulip_zulip
2015-12-01,8.63,AdguardTeam_AdguardFilters
2015-12-01,34.68,angular_angular
2015-12-01,29.18,ankidroid_AnkiAndroid
2015-12-01,33.71,ansible_ansible
2015-12-01,2.22,antdesign_antdesign
2015-12-01,257.21,apache_airflow
2015-12-01,0.0,apache_superset
2015-12-01,455.13,ArduPilot_ardupilot
2015-12-01,174.73,Automattic_jetpack
2015-12-01,396.0,Automattic_wpcalypso
2015-12-01,88.03,Azure_azurepowershell
2015-12-01,61.0,Azure_azurerestapispecs
2015-12-01,5.25,Azure_azuresdkforjava
2015-12-01,235.86,Azure_azuresdkfornet
2015-12-01,0.0,Azure_azuresdkforpython
2015-12-01,47.14,bioconda_biocondarecipes
2015-12-01,6.05,bitcoin_bitcoin
2015-12-01,58.09,CleverRaven_CataclysmDDA
2015-12-01,0.0,cmssw_cmssw
2015-12-01,47.71,cockroachdb_cockroach
2015-12-01,236.0,cypressio_cypress
2015-12-01,9.52,dbeaver_dbeaver
2015-12-01,303.15,DefinitelyTyped_DefinitelyTyped
2015-12-01,118.89,directus_directus
2015-12-01,51.58,dotnet_aspnetcore
2015-12-01,44.67,dotnet_AspNetCore.Docs
2015-12-01,105.82,dotnet_docs
2015-12-01,52.9,dotnet_efcore
2015-12-01,226.18,dotnet_roslyn
2015-12-01,46.95,elastic_elasticsearch
2015-12-01,137.63,elastic_kibana
2015-12-01,102.73,electron_electron
2015-12-01,12.28,facebook_react
2015-12-01,0.3,facebook_reactnative
2015-12-01,141.12,flutter_flutter
2015-12-01,65.89,gatsbyjs_gatsby
2015-12-01,224.93,getsentry_sentry
2015-12-01,72.28,godotengine_godot
2015-12-01,72.4,golang_go
2015-12-01,33.54,grafana_grafana
2015-12-01,232.31,grpc_grpc
2015-12-01,60.7,hashicorp_vault
2015-12-01,7.61,homeassistant_core
2015-12-01,4.25,homeassistant_homeassistant.io
2015-12-01,0.32,Homebrew_homebrewcask
2015-12-01,2.87,influxdata_telegraf
2015-12-01,329.09,jitsi_jitsimeet
2015-12-01,57.0,jlord_patchwork
2015-12-01,13.65,joomla_joomlacms
2015-12-01,75.41,JuliaLang_julia
2015-12-01,44.57,kubernetes_kubernetes
2015-12-01,1.95,laravel_framework
2015-12-01,37.27,magento_magento2
2015-12-01,12.57,MarlinFirmware_Marlin
2015-12-01,61.32,matplotlib_matplotlib
2015-12-01,375.8,metabase_metabase
2015-12-01,54.08,microsoft_TypeScript
2015-12-01,27.24,microsoft_vscode
2015-12-01,311.03,microsoftgraph_microsoftgraphdocs
2015-12-01,45.53,mrdoob_three.js
2015-12-01,50.47,mui_materialui
2015-12-01,58.95,neovim_neovim
2015-12-01,33.64,NixOS_nixpkgs
2015-12-01,4.26,nodejs_node
2015-12-01,232.78,odoo_odoo
2015-12-01,389.17,opencv_opencv
2015-12-01,2.43,openhab_openhabaddons
2015-12-01,240.0,openshift_openshiftdocs
2015-12-01,17.87,openssl_openssl
2015-12-01,107.15,oppia_oppia
2015-12-01,89.01,pandasdev_pandas
2015-12-01,99.24,pingcap_tidb
2015-12-01,50.64,postmanlabs_postmanappsupport
2015-12-01,132.28,qbittorrent_qBittorrent
2015-12-01,2.25,qmk_qmk_firmware
2015-12-01,9.96,rails_rails
2015-12-01,38.22,rancher_rancher
2015-12-01,213.31,rapid7_metasploitframework
2015-12-01,162.68,redis_redis
2015-12-01,61.97,RocketChat_Rocket.Chat
2015-12-01,28.9,RPCS3_rpcs3
2015-12-01,138.64,rustlang_rust
2015-12-01,32.26,scikitlearn_scikitlearn
2015-12-01,45.03,scipy_scipy
2015-12-01,120.69,spack_spack
2015-12-01,194.33,spyderide_spyder
2015-12-01,16.91,strapi_strapi
2015-12-01,6.93,symfony_symfony
2015-12-01,176.43,systemd_systemd
2015-12-01,177.13,TeamNewPipe_NewPipe
2015-12-01,28.2,tensorflow_tensorflow
2015-12-01,10.21,termux_termuxpackages
2015-12-01,29.34,tgstation_tgstation
2015-12-01,0.82,Ultimaker_Cura
2015-12-01,10.9,webcompat_webbugs
2015-12-01,1.38,woocommerce_woocommerce
2015-12-01,489.63,ziglang_zig
2015-12-01,132.41,zulip_zulip
2016-01-01,2.31,AdguardTeam_AdguardFilters
2016-01-01,40.68,angular_angular
2016-01-01,65.36,angular_components
2016-01-01,94.91,ankidroid_AnkiAndroid
2016-01-01,27.31,ansible_ansible
2016-01-01,0.77,antdesign_antdesign
2016-01-01,299.4,apache_airflow
2016-01-01,0.33,apache_shardingsphere
2016-01-01,1505.57,apache_superset
2016-01-01,798.12,ArduPilot_ardupilot
2016-01-01,224.87,Automattic_jetpack
2016-01-01,231.44,Automattic_wpcalypso
2016-01-01,33.1,Azure_azurepowershell
2016-01-01,0.0,Azure_azurerestapispecs
2016-01-01,1.17,Azure_azuresdkforjava
2016-01-01,220.45,Azure_azuresdkfornet
2016-01-01,0.4,Azure_azuresdkforpython
2016-01-01,0.0,bioconda_biocondarecipes
2016-01-01,55.25,bitcoin_bitcoin
2016-01-01,50.67,CleverRaven_CataclysmDDA
2016-01-01,17.37,cmssw_cmssw
2016-01-01,69.16,cockroachdb_cockroach
2016-01-01,89.33,cypressio_cypress
2016-01-01,17.08,dbeaver_dbeaver
2016-01-01,342.65,DefinitelyTyped_DefinitelyTyped
2016-01-01,333.54,directus_directus
2016-01-01,155.13,dotnet_aspnetcore
2016-01-01,33.1,dotnet_AspNetCore.Docs
2016-01-01,9.75,dotnet_docs
2016-01-01,47.34,dotnet_efcore
2016-01-01,287.29,dotnet_roslyn
2016-01-01,48.44,elastic_elasticsearch
2016-01-01,102.22,elastic_kibana
2016-01-01,28.75,electron_electron
2016-01-01,31.26,facebook_react
2016-01-01,0.04,facebook_reactnative
2016-01-01,130.38,flutter_flutter
2016-01-01,19.0,gatsbyjs_gatsby
2016-01-01,154.93,getsentry_sentry
2016-01-01,35.17,godotengine_godot
2016-01-01,53.26,golang_go
2016-01-01,33.38,grafana_grafana
2016-01-01,253.05,grpc_grpc
2016-01-01,18.35,hashicorp_vault
2016-01-01,6.58,homeassistant_core
2016-01-01,1.0,homeassistant_frontend
2016-01-01,0.0,homeassistant_homeassistant.io
2016-01-01,1.05,Homebrew_homebrewcask
2016-01-01,43.23,influxdata_telegraf
2016-01-01,0.86,IntelRealSense_librealsense
2016-01-01,312.9,jitsi_jitsimeet
2016-01-01,12.0,jlord_patchwork
2016-01-01,8.71,joomla_joomlacms
2016-01-01,48.53,JuliaLang_julia
2016-01-01,41.46,kubernetes_kubernetes
2016-01-01,23.17,laravel_framework
2016-01-01,37.37,magento_magento2
2016-01-01,17.02,MarlinFirmware_Marlin
2016-01-01,103.98,matplotlib_matplotlib
2016-01-01,859.0,matrixorg_synapse
2016-01-01,44.39,metabase_metabase
2016-01-01,43.42,microsoft_TypeScript
2016-01-01,71.7,microsoft_vscode
2016-01-01,210.54,microsoftgraph_microsoftgraphdocs
2016-01-01,13.38,mrdoob_three.js
2016-01-01,135.63,mui_materialui
2016-01-01,32.46,neovim_neovim
2016-01-01,24.51,NixOS_nixpkgs
2016-01-01,5.69,nodejs_node
2016-01-01,327.89,odoo_odoo
2016-01-01,161.15,opencv_opencv
2016-01-01,14.71,openhab_openhabaddons
2016-01-01,193.58,openshift_openshiftdocs
2016-01-01,16.1,openssl_openssl
2016-01-01,228.42,oppia_oppia
2016-01-01,221.01,pandasdev_pandas
2016-01-01,85.92,pingcap_tidb
2016-01-01,68.76,postmanlabs_postmanappsupport
2016-01-01,278.01,qbittorrent_qBittorrent
2016-01-01,0.43,qmk_qmk_firmware
2016-01-01,2.95,rails_rails
2016-01-01,71.5,rancher_rancher
2016-01-01,153.63,rapid7_metasploitframework
2016-01-01,777.62,redis_redis
2016-01-01,66.16,RocketChat_Rocket.Chat
2016-01-01,31.45,RPCS3_rpcs3
2016-01-01,118.68,rustlang_rust
2016-01-01,25.8,scikitlearn_scikitlearn
2016-01-01,19.44,scipy_scipy
2016-01-01,41.12,spack_spack
2016-01-01,98.52,spyderide_spyder
2016-01-01,13.83,strapi_strapi
2016-01-01,2.57,symfony_symfony
2016-01-01,125.98,systemd_systemd
2016-01-01,2.62,tachiyomiorg_tachiyomi
2016-01-01,264.85,TeamNewPipe_NewPipe
2016-01-01,18.17,tensorflow_tensorflow
2016-01-01,1.56,termux_termuxpackages
2016-01-01,42.32,tgstation_tgstation
2016-01-01,31.04,Ultimaker_Cura
2016-01-01,9.92,webcompat_webbugs
2016-01-01,1.12,woocommerce_woocommerce
2016-01-01,401.29,ziglang_zig
2016-01-01,5.13,zulip_zulip
2016-02-01,3.08,AdguardTeam_AdguardFilters
2016-02-01,35.25,angular_angular
2016-02-01,55.7,angular_components
2016-02-01,87.92,ankidroid_AnkiAndroid
2016-02-01,29.06,ansible_ansible
2016-02-01,2.95,antdesign_antdesign
2016-02-01,284.99,apache_airflow
2016-02-01,1.67,apache_shardingsphere
2016-02-01,1555.8,apache_superset
2016-02-01,804.36,ArduPilot_ardupilot
2016-02-01,199.62,Automattic_jetpack
2016-02-01,241.23,Automattic_wpcalypso
2016-02-01,9.8,Azure_azurepowershell
2016-02-01,13.0,Azure_azurerestapispecs
2016-02-01,76.11,Azure_azuresdkforjava
2016-02-01,226.53,Azure_azuresdkfornet
2016-02-01,1.4,Azure_azuresdkforpython
2016-02-01,158.5,bioconda_biocondarecipes
2016-02-01,6.98,bitcoin_bitcoin
2016-02-01,61.59,CleverRaven_CataclysmDDA
2016-02-01,0.0,cmssw_cmssw
2016-02-01,68.91,cockroachdb_cockroach
2016-02-01,204.56,cypressio_cypress
2016-02-01,94.45,dbeaver_dbeaver
2016-02-01,419.99,DefinitelyTyped_DefinitelyTyped
2016-02-01,116.33,directus_directus
2016-02-01,92.28,dotnet_aspnetcore
2016-02-01,124.08,dotnet_AspNetCore.Docs
2016-02-01,256.35,dotnet_docs
2016-02-01,15.31,dotnet_efcore
2016-02-01,306.38,dotnet_roslyn
2016-02-01,42.69,elastic_elasticsearch
2016-02-01,115.4,elastic_kibana
2016-02-01,69.12,electron_electron
2016-02-01,10.53,facebook_react
2016-02-01,5.21,facebook_reactnative
2016-02-01,173.79,flutter_flutter
2016-02-01,21.26,gatsbyjs_gatsby
2016-02-01,141.04,getsentry_sentry
2016-02-01,120.31,godotengine_godot
2016-02-01,59.66,golang_go
2016-02-01,55.46,grafana_grafana
2016-02-01,205.61,grpc_grpc
2016-02-01,24.82,hashicorp_vault
2016-02-01,132.27,homeassistant_core
2016-02-01,1307.0,homeassistant_frontend
2016-02-01,1.5,homeassistant_homeassistant.io
2016-02-01,0.47,Homebrew_homebrewcask
2016-02-01,75.28,influxdata_telegraf
2016-02-01,0.88,IntelRealSense_librealsense
2016-02-01,228.65,jitsi_jitsimeet
2016-02-01,195.0,jlord_patchwork
2016-02-01,2.72,joomla_joomlacms
2016-02-01,55.45,JuliaLang_julia
2016-02-01,73.81,kubernetes_kubernetes
2016-02-01,1027.57,kubernetes_website
2016-02-01,5.62,laravel_framework
2016-02-01,39.46,magento_magento2
2016-02-01,3.29,MarlinFirmware_Marlin
2016-02-01,0.0,mastodon_mastodon
2016-02-01,123.85,matplotlib_matplotlib
2016-02-01,110.5,matrixorg_synapse
2016-02-01,221.18,metabase_metabase
2016-02-01,58.49,microsoft_TypeScript
2016-02-01,47.73,microsoft_vscode
2016-02-01,834.82,microsoftgraph_microsoftgraphdocs
2016-02-01,34.46,mrdoob_three.js
2016-02-01,25.91,mui_materialui
2016-02-01,72.12,neovim_neovim
2016-02-01,437.44,NixOS_nixpkgs
2016-02-01,6.87,nodejs_node
2016-02-01,228.79,odoo_odoo
2016-02-01,289.24,opencv_opencv
2016-02-01,55.82,openhab_openhabaddons
2016-02-01,148.32,openshift_openshiftdocs
2016-02-01,12.88,openssl_openssl
2016-02-01,39.6,oppia_oppia
2016-02-01,142.15,pandasdev_pandas
2016-02-01,120.29,pingcap_tidb
2016-02-01,76.71,postmanlabs_postmanappsupport
2016-02-01,340.31,qbittorrent_qBittorrent
2016-02-01,6.31,qmk_qmk_firmware
2016-02-01,2.77,rails_rails
2016-02-01,27.22,rancher_rancher
2016-02-01,10.52,rapid7_metasploitframework
2016-02-01,502.48,redis_redis
2016-02-01,109.15,RocketChat_Rocket.Chat
2016-02-01,32.1,RPCS3_rpcs3
2016-02-01,89.4,rustlang_rust
2016-02-01,50.07,scikitlearn_scikitlearn
2016-02-01,65.11,scipy_scipy
2016-02-01,34.73,spack_spack
2016-02-01,261.92,spyderide_spyder
2016-02-01,6.17,strapi_strapi
2016-02-01,13.95,symfony_symfony
2016-02-01,65.34,systemd_systemd
2016-02-01,46.05,tachiyomiorg_tachiyomi
2016-02-01,0.73,TeamNewPipe_NewPipe
2016-02-01,6.59,tensorflow_tensorflow
2016-02-01,21.58,termux_termuxpackages
2016-02-01,87.27,tgstation_tgstation
2016-02-01,1.76,Ultimaker_Cura
2016-02-01,4.52,webcompat_webbugs
2016-02-01,1.3,woocommerce_woocommerce
2016-02-01,289.5,ziglang_zig
2016-02-01,22.36,zulip_zulip
2016-03-01,1.26,AdguardTeam_AdguardFilters
2016-03-01,64.13,angular_angular
2016-03-01,86.02,angular_components
2016-03-01,104.85,ankidroid_AnkiAndroid
2016-03-01,22.44,ansible_ansible
2016-03-01,3.77,antdesign_antdesign
2016-03-01,385.84,apache_airflow
2016-03-01,12.68,apache_shardingsphere
2016-03-01,340.25,apache_superset
2016-03-01,638.21,ArduPilot_ardupilot
2016-03-01,371.21,Automattic_jetpack
2016-03-01,253.91,Automattic_wpcalypso
2016-03-01,44.63,Azure_azurepowershell
2016-03-01,4.22,Azure_azurerestapispecs
2016-03-01,86.4,Azure_azuresdkforjava
2016-03-01,306.11,Azure_azuresdkfornet
2016-03-01,0.73,Azure_azuresdkforpython
2016-03-01,73.47,bioconda_biocondarecipes
2016-03-01,3.53,bitcoin_bitcoin
2016-03-01,161.95,CleverRaven_CataclysmDDA
2016-03-01,0.0,cmssw_cmssw
2016-03-01,168.71,cockroachdb_cockroach
2016-03-01,0.3,condaforge_stagedrecipes
2016-03-01,179.0,cypressio_cypress
2016-03-01,71.08,dbeaver_dbeaver
2016-03-01,405.57,DefinitelyTyped_DefinitelyTyped
2016-03-01,367.56,directus_directus
2016-03-01,56.74,dotnet_aspnetcore
2016-03-01,75.09,dotnet_AspNetCore.Docs
2016-03-01,45.83,dotnet_docs
2016-03-01,69.31,dotnet_efcore
2016-03-01,257.97,dotnet_roslyn
2016-03-01,43.59,elastic_elasticsearch
2016-03-01,366.34,elastic_kibana
2016-03-01,194.0,electron_electron
2016-03-01,37.22,facebook_react
2016-03-01,11.22,facebook_reactnative
2016-03-01,167.32,flutter_flutter
2016-03-01,206.93,gatsbyjs_gatsby
2016-03-01,220.81,getsentry_sentry
2016-03-01,91.68,godotengine_godot
2016-03-01,76.11,golang_go
2016-03-01,38.9,grafana_grafana
2016-03-01,263.17,gravitational_teleport
2016-03-01,352.49,grpc_grpc
2016-03-01,46.62,hashicorp_vault
2016-03-01,100.86,homeassistant_core
2016-03-01,860.67,homeassistant_frontend
2016-03-01,0.29,homeassistant_homeassistant.io
2016-03-01,30.36,Homebrew_homebrewcask
2016-03-01,63.97,influxdata_telegraf
2016-03-01,0.28,IntelRealSense_librealsense
2016-03-01,316.75,jitsi_jitsimeet
2016-03-01,59.0,jlord_patchwork
2016-03-01,6.02,joomla_joomlacms
2016-03-01,84.75,JuliaLang_julia
2016-03-01,50.12,kubernetes_kubernetes
2016-03-01,51.48,kubernetes_website
2016-03-01,8.01,laravel_framework
2016-03-01,48.14,magento_magento2
2016-03-01,0.9,MarlinFirmware_Marlin
2016-03-01,331.17,mastodon_mastodon
2016-03-01,82.2,matplotlib_matplotlib
2016-03-01,80.33,matrixorg_synapse
2016-03-01,227.94,metabase_metabase
2016-03-01,89.75,microsoft_TypeScript
2016-03-01,63.83,microsoft_vscode
2016-03-01,444.15,microsoftgraph_microsoftgraphdocs
2016-03-01,42.72,mrdoob_three.js
2016-03-01,111.49,mui_materialui
2016-03-01,61.79,neovim_neovim
2016-03-01,44.96,NixOS_nixpkgs
2016-03-01,4.0,nodejs_node
2016-03-01,270.46,odoo_odoo
2016-03-01,317.86,opencv_opencv
2016-03-01,66.19,openhab_openhabaddons
2016-03-01,247.53,openshift_openshiftdocs
2016-03-01,25.35,openssl_openssl
2016-03-01,25.78,oppia_oppia
2016-03-01,198.4,pandasdev_pandas
2016-03-01,106.86,pingcap_tidb
2016-03-01,76.66,postmanlabs_postmanappsupport
2016-03-01,245.77,qbittorrent_qBittorrent
2016-03-01,3.47,qmk_qmk_firmware
2016-03-01,23.88,rails_rails
2016-03-01,67.31,rancher_rancher
2016-03-01,43.09,rapid7_metasploitframework
2016-03-01,854.52,redis_redis
2016-03-01,87.08,RocketChat_Rocket.Chat
2016-03-01,1.27,RPCS3_rpcs3
2016-03-01,100.1,rustlang_rust
2016-03-01,77.23,scikitlearn_scikitlearn
2016-03-01,164.06,scipy_scipy
2016-03-01,168.18,spack_spack
